fecha,Amaluza,Mazar,Sopladora,Mazar_margen_sobre_min,Mazar_margen_bajo_max,Mazar_dentro_de_banda,Mazar_distancia_a_critico,Amaluza_margen_sobre_min,Amaluza_margen_bajo_max,Amaluza_dentro_de_banda,Sopladora_margen_sobre_min,Sopladora_margen_bajo_max,Sopladora_dentro_de_banda
2026-01-21,1986.44,2143.73,1315.76,45.73,9.27,True,28.73,11.44,4.56,True,3.76,2.24,True
2026-01-22,1987.0,2143.96,1315.77,45.96,9.04,True,28.96,12.0,4.0,True,3.77,2.23,True
2026-01-23,1986.2,2144.78,1315.31,46.78,8.22,True,29.78,11.2,4.8,True,3.31,2.69,True
2026-01-24,1986.09,2145.2,1315.34,47.2,7.8,True,30.2,11.09,4.91,True,3.34,2.66,True
2026-01-25,1987.44,2145.8,1314.54,47.8,7.2,True,30.8,12.44,3.56,True,2.54,3.46,True
2026-01-26,1986.94,2146.58,1314.34,48.58,6.42,True,31.58,11.94,4.06,True,2.34,3.66,True
2026-01-27,1987.02,2147.15,1315.51,49.15,5.85,True,32.15,12.02,3.98,True,3.51,2.49,True
2026-01-28,1986.31,2149.33,1314.88,51.33,3.67,True,34.33,11.31,4.69,True,2.88,3.12,True
2026-01-29,1986.7,2150.19,1314.79,52.19,2.81,True,35.19,11.7,4.3,True,2.79,3.21,True
2026-01-30,1986.53,2150.85,1315.49,52.85,2.15,True,35.85,11.53,4.47,True,3.49,2.51,True
2026-01-31,,,,,,False,,,,False,,,False
2026-02-01,1987.95,2152.29,1314.82,54.29,0.71,True,37.29,12.95,3.05,True,2.82,3.18,True
2026-02-02,1989.36,2154.19,1316.87,56.19,-1.19,False,39.19,14.36,1.64,True,4.87,1.13,True
2026-02-03,1990.84,2154.0,1317.04,56.0,-1.0,False,39.0,15.84,0.16,True,5.04,0.96,True
2026-02-04,1990.89,2153.7,1316.62,55.7,-0.7,False,38.7,15.89,0.11,True,4.62,1.38,True
2026-02-05,1990.62,2153.34,1317.07,55.34,-0.34,False,38.34,15.62,0.38,True,5.07,0.93,True
2026-02-06,1989.45,2153.01,1317.07,55.01,-0.01,False,38.01,14.45,1.55,True,5.07,0.93,True
2026-02-07,1987.94,2153.32,1314.34,55.32,-0.32,False,38.32,12.94,3.06,True,2.34,3.66,True
2026-02-08,1988.0,2153.28,1316.61,55.28,-0.28,False,38.28,13.0,3.0,True,4.61,1.39,True
2026-02-09,1987.2,2152.96,1316.98,54.96,0.04,True,37.96,12.2,3.8,True,4.98,1.02,True
2026-02-10,1985.97,2152.68,1316.06,54.68,0.32,True,37.68,10.97,5.03,True,4.06,1.94,True
2026-02-11,1984.2,2152.8,1314.82,54.8,0.2,True,37.8,9.2,6.8,True,2.82,3.18,True
2026-02-12,1984.13,2152.51,1315.14,54.51,0.49,True,37.51,9.13,6.87,True,3.14,2.86,True
2026-02-13,1983.97,2153.0,1315.35,55.0,0.0,True,38.0,8.97,7.03,True,3.35,2.65,True
2026-02-14,1984.75,2152.97,1316.05,54.97,0.03,True,37.97,9.75,6.25,True,4.05,1.95,True
2026-02-15,1985.44,2153.1,1314.83,55.1,-0.1,False,38.1,10.44,5.56,True,2.83,3.17,True
2026-02-16,1986.89,2152.9,1316.08,54.9,0.1,True,37.9,11.89,4.11,True,4.08,1.92,True
2026-02-17,1987.44,2153.38,1314.26,55.38,-0.38,False,38.38,12.44,3.56,True,2.26,3.74,True
2026-02-18,1987.35,2153.2,1315.35,55.2,-0.2,False,38.2,12.35,3.65,True,3.35,2.65,True
2026-02-19,1987.46,2153.05,1315.54,55.05,-0.05,False,38.05,12.46,3.54,True,3.54,2.46,True
2026-02-20,1986.21,2153.14,1316.38,55.14,-0.14,False,38.14,11.21,4.79,True,4.38,1.62,True
2026-02-21,1985.48,2152.97,1316.5,54.97,0.03,True,37.97,10.48,5.52,True,4.5,1.5,True
2026-02-22,1984.69,2152.92,1315.86,54.92,0.08,True,37.92,9.69,6.31,True,3.86,2.14,True
2026-02-23,1984.99,2152.69,1316.35,54.69,0.31,True,37.69,9.99,6.01,True,4.35,1.65,True
2026-02-24,1984.48,2153.09,1315.73,55.09,-0.09,False,38.09,9.48,6.52,True,3.73,2.27,True
2026-02-25,1985.93,2153.26,1315.87,55.26,-0.26,False,38.26,10.93,5.07,True,3.87,2.13,True
2026-02-26,1986.68,2153.2,1316.14,55.2,-0.2,False,38.2,11.68,4.32,True,4.14,1.86,True
2026-02-27,1986.5,2152.76,1316.56,54.76,0.24,True,37.76,11.5,4.5,True,4.56,1.44,True
2026-02-28,,,,,,False,,,,False,,,False
2026-03-01,1985.24,2152.76,1315.31,54.76,0.24,True,37.76,10.24,5.76,True,3.31,2.69,True
2026-03-02,1984.12,2152.49,1316.22,54.49,0.51,True,37.49,9.12,6.88,True,4.22,1.78,True
2026-03-03,1983.46,2152.16,1315.9,54.16,0.84,True,37.16,8.46,7.54,True,3.9,2.1,True
2026-03-04,1984.47,2151.56,1315.66,53.56,1.44,True,36.56,9.47,6.53,True,3.66,2.34,True
2026-03-05,1985.6,2151.28,1315.2,53.28,1.72,True,36.28,10.6,5.4,True,3.2,2.8,True
2026-03-06,1984.9,2151.41,1315.06,53.41,1.59,True,36.41,9.9,6.1,True,3.06,2.94,True
2026-03-07,1984.38,2151.63,1315.81,53.63,1.37,True,36.63,9.38,6.62,True,3.81,2.19,True
2026-03-08,1984.31,2151.67,1314.72,53.67,1.33,True,36.67,9.31,6.69,True,2.72,3.28,True
2026-03-09,1984.64,2151.79,1315.34,53.79,1.21,True,36.79,9.64,6.36,True,3.34,2.66,True
2026-03-10,1984.2,2151.91,1315.81,53.91,1.09,True,36.91,9.2,6.8,True,3.81,2.19,True
2026-03-11,1984.37,2152.88,1314.72,54.88,0.12,True,37.88,9.37,6.63,True,2.72,3.28,True
2026-03-12,1985.2,2154.03,1315.91,56.03,-1.03,False,39.03,10.2,5.8,True,3.91,2.09,True
2026-03-13,1989.55,2153.75,1317.06,55.75,-0.75,False,38.75,14.55,1.45,True,5.06,0.94,True
2026-03-14,1989.61,2153.44,1317.04,55.44,-0.44,False,38.44,14.61,1.39,True,5.04,0.96,True
2026-03-15,1988.91,2153.13,1317.04,55.13,-0.13,False,38.13,13.91,2.09,True,5.04,0.96,True
2026-03-16,1987.28,2152.88,1316.8,54.88,0.12,True,37.88,12.28,3.72,True,4.8,1.2,True
2026-03-17,1986.37,2152.59,1316.19,54.59,0.41,True,37.59,11.37,4.63,True,4.19,1.81,True
2026-03-18,1986.05,2151.92,1316.87,53.92,1.08,True,36.92,11.05,4.95,True,4.87,1.13,True
2026-03-19,1984.82,2151.48,1317.12,53.48,1.52,True,36.48,9.82,6.18,True,5.12,0.88,True
2026-03-20,1983.5,2150.96,1316.72,52.96,2.04,True,35.96,8.5,7.5,True,4.72,1.28,True
2026-03-21,1982.68,2150.45,1316.49,52.45,2.55,True,35.45,7.68,8.32,True,4.49,1.51,True
2026-03-22,1982.77,2149.87,1316.09,51.87,3.13,True,34.87,7.77,8.23,True,4.09,1.91,True
2026-03-23,1983.57,2148.89,1315.54,50.89,4.11,True,33.89,8.57,7.43,True,3.54,2.46,True
2026-03-24,1983.15,2148.02,1317.04,50.02,4.98,True,33.02,8.15,7.85,True,5.04,0.96,True
2026-03-25,1983.42,2146.96,1316.23,48.96,6.04,True,31.96,8.42,7.58,True,4.23,1.77,True
2026-03-26,1983.94,2145.85,1316.64,47.85,7.15,True,30.85,8.94,7.06,True,4.64,1.36,True
2026-03-27,1983.04,2144.86,1317.03,46.86,8.14,True,29.86,8.04,7.96,True,5.03,0.97,True
2026-03-28,1983.09,2144.02,1316.1,46.02,8.98,True,29.02,8.09,7.91,True,4.1,1.9,True
2026-03-29,1983.39,2143.34,1316.0,45.34,9.66,True,28.34,8.39,7.61,True,4.0,2.0,True
2026-03-30,1983.95,2142.17,1316.48,44.17,10.83,True,27.17,8.95,7.05,True,4.48,1.52,True
2026-03-31,,,,,,False,,,,False,,,False
2026-04-01,1982.95,2139.71,1317.13,41.71,13.29,True,24.71,7.95,8.05,True,5.13,0.87,True
2026-04-02,1982.49,2138.26,1317.09,40.26,14.74,True,23.26,7.49,8.51,True,5.09,0.91,True
2026-04-03,1982.6,2137.37,1316.25,39.37,15.63,True,22.37,7.6,8.4,True,4.25,1.75,True
2026-04-04,1980.98,2136.82,1316.57,38.82,16.18,True,21.82,5.98,10.02,True,4.57,1.43,True
2026-04-05,1981.33,2136.75,1314.88,38.75,16.25,True,21.75,6.33,9.67,True,2.88,3.12,True
2026-04-06,1981.52,2136.52,1314.91,38.52,16.48,True,21.52,6.52,9.48,True,2.91,3.09,True
2026-04-07,1981.89,2136.16,1315.88,38.16,16.84,True,21.16,6.89,9.11,True,3.88,2.12,True
2026-04-08,1982.48,2137.04,1316.34,39.04,15.96,True,22.04,7.48,8.52,True,4.34,1.66,True
2026-04-09,1982.5,2137.73,1315.98,39.73,15.27,True,22.73,7.5,8.5,True,3.98,2.02,True
2026-04-10,1981.68,2137.89,1315.03,39.89,15.11,True,22.89,6.68,9.32,True,3.03,2.97,True
2026-04-11,1980.81,2138.59,1316.06,40.59,14.41,True,23.59,5.81,10.19,True,4.06,1.94,True
2026-04-12,1980.16,2139.07,1315.64,41.07,13.93,True,24.07,5.16,10.84,True,3.64,2.36,True
2026-04-13,1979.79,2138.57,1315.29,40.57,14.43,True,23.57,4.79,11.21,True,3.29,2.71,True
2026-04-14,1979.35,2137.73,1314.72,39.73,15.27,True,22.73,4.35,11.65,True,2.72,3.28,True
2026-04-15,1980.52,2136.89,1315.21,38.89,16.11,True,21.89,5.52,10.48,True,3.21,2.79,True
2026-04-16,1981.5,2137.09,1315.39,39.09,15.91,True,22.09,6.5,9.5,True,3.39,2.61,True
2026-04-17,1981.62,2137.76,1315.88,39.76,15.24,True,22.76,6.62,9.38,True,3.88,2.12,True
2026-04-18,1981.77,2137.96,1315.46,39.96,15.04,True,22.96,6.77,9.23,True,3.46,2.54,True
2026-04-19,1981.81,2138.29,1315.79,40.29,14.71,True,23.29,6.81,9.19,True,3.79,2.21,True
2026-04-20,1981.25,2137.91,1315.88,39.91,15.09,True,22.91,6.25,9.75,True,3.88,2.12,True
2026-04-21,1980.35,2136.94,1315.74,38.94,16.06,True,21.94,5.35,10.65,True,3.74,2.26,True
2026-04-22,1979.7,2135.96,1315.48,37.96,17.04,True,20.96,4.7,11.3,True,3.48,2.52,True
2026-04-23,1979.1,2135.1,1315.19,37.1,17.9,True,20.1,4.1,11.9,True,3.19,2.81,True
2026-04-24,1978.75,2133.86,1314.75,35.86,19.14,True,18.86,3.75,12.25,True,2.75,3.25,True
2026-04-25,1978.65,2133.05,1315.23,35.05,19.95,True,18.05,3.65,12.35,True,3.23,2.77,True
2026-04-26,1978.93,2132.71,1315.98,34.71,20.29,True,17.71,3.93,12.07,True,3.98,2.02,True
2026-04-27,1981.23,2132.08,1315.53,34.08,20.92,True,17.08,6.23,9.77,True,3.53,2.47,True
2026-04-28,1981.79,2131.77,1315.54,33.77,21.23,True,16.77,6.79,9.21,True,3.54,2.46,True
2026-04-29,1980.99,2131.47,1315.37,33.47,21.53,True,16.47,5.99,10.01,True,3.37,2.63,True
2026-04-30,,,,,,False,,,,False,,,False
2026-05-01,1981.8,2132.0,1315.88,34.0,21.0,True,17.0,6.8,9.2,True,3.88,2.12,True
2026-05-02,1984.23,2133.76,1315.65,35.76,19.24,True,18.76,9.23,6.77,True,3.65,2.35,True
2026-05-03,1985.97,2137.62,1314.87,39.62,15.38,True,22.62,10.97,5.03,True,2.87,3.13,True
2026-05-04,1986.72,2141.26,1315.73,43.26,11.74,True,26.26,11.72,4.28,True,3.73,2.27,True
2026-05-05,1986.94,2142.85,1315.46,44.85,10.15,True,27.85,11.94,4.06,True,3.46,2.54,True
2026-05-06,1987.24,2144.23,1316.36,46.23,8.77,True,29.23,12.24,3.76,True,4.36,1.64,True
2026-05-07,1987.84,2145.41,1314.99,47.41,7.59,True,30.41,12.84,3.16,True,2.99,3.01,True
2026-05-08,1986.84,2145.84,1315.52,47.84,7.16,True,30.84,11.84,4.16,True,3.52,2.48,True
2026-05-09,1985.07,2146.47,1315.21,48.47,6.53,True,31.47,10.07,5.93,True,3.21,2.79,True
2026-05-10,1985.41,2147.12,1315.58,49.12,5.88,True,32.12,10.41,5.59,True,3.58,2.42,True
2026-05-11,1986.1,2148.21,1315.54,50.21,4.79,True,33.21,11.1,4.9,True,3.54,2.46,True
2026-05-12,1987.31,2150.68,1314.17,52.68,2.32,True,35.68,12.31,3.69,True,2.17,3.83,True
2026-05-13,1986.78,2151.32,1314.94,53.32,1.68,True,36.32,11.78,4.22,True,2.94,3.06,True
2026-05-14,1986.15,2151.41,1314.05,53.41,1.59,True,36.41,11.15,4.85,True,2.05,3.95,True
2026-05-15,1985.49,2151.26,1315.46,53.26,1.74,True,36.26,10.49,5.51,True,3.46,2.54,True
2026-05-16,1983.58,2151.31,1314.89,53.31,1.69,True,36.31,8.58,7.42,True,2.89,3.11,True
2026-05-17,1984.0,2151.03,1315.88,53.03,1.97,True,36.03,9.0,7.0,True,3.88,2.12,True
2026-05-18,1983.81,2150.64,1315.55,52.64,2.36,True,35.64,8.81,7.19,True,3.55,2.45,True
2026-05-19,1984.32,2150.69,1315.52,52.69,2.31,True,35.69,9.32,6.68,True,3.52,2.48,True
2026-05-20,1984.36,2150.59,1315.18,52.59,2.41,True,35.59,9.36,6.64,True,3.18,2.82,True
2026-05-21,1985.14,2151.0,1315.73,53.0,2.0,True,36.0,10.14,5.86,True,3.73,2.27,True
2026-05-22,1985.7,2151.53,1315.19,53.53,1.47,True,36.53,10.7,5.3,True,3.19,2.81,True
2026-05-23,1985.38,2152.04,1314.95,54.04,0.96,True,37.04,10.38,5.62,True,2.95,3.05,True
2026-05-24,1983.58,2152.8,1314.85,54.8,0.2,True,37.8,8.58,7.42,True,2.85,3.15,True
2026-05-25,1983.2,2152.72,1315.39,54.72,0.28,True,37.72,8.2,7.8,True,3.39,2.61,True
2026-05-26,1982.97,2152.68,1316.22,54.68,0.32,True,37.68,7.97,8.03,True,4.22,1.78,True
2026-05-27,1982.88,2152.24,1315.87,54.24,0.76,True,37.24,7.88,8.12,True,3.87,2.13,True
2026-05-28,1983.76,2151.54,1314.56,53.54,1.46,True,36.54,8.76,7.24,True,2.56,3.44,True
2026-05-29,1983.93,2150.86,1315.26,52.86,2.14,True,35.86,8.93,7.07,True,3.26,2.74,True
2026-05-30,1984.59,2150.55,1315.46,52.55,2.45,True,35.55,9.59,6.41,True,3.46,2.54,True
2026-05-31,,,,,,False,,,,False,,,False
2026-06-01,1986.45,2152.58,1315.21,54.58,0.42,True,37.58,11.45,4.55,True,3.21,2.79,True
2026-06-02,1987.07,2153.42,1315.37,55.42,-0.42,False,38.42,12.07,3.93,True,3.37,2.63,True
2026-06-03,1988.9,2153.83,1314.95,55.83,-0.83,False,38.83,13.9,2.1,True,2.95,3.05,True
2026-06-04,1990.92,2153.64,1316.16,55.64,-0.64,False,38.64,15.92,0.08,True,4.16,1.84,True
2026-06-05,1990.9,2153.61,1316.04,55.61,-0.61,False,38.61,15.9,0.1,True,4.04,1.96,True
2026-06-06,1990.7,2153.47,1315.42,55.47,-0.47,False,38.47,15.7,0.3,True,3.42,2.58,True
2026-06-07,1990.43,2153.45,1315.03,55.45,-0.45,False,38.45,15.43,0.57,True,3.03,2.97,True
2026-06-08,1989.37,2153.1,1316.47,55.1,-0.1,False,38.1,14.37,1.63,True,4.47,1.53,True
2026-06-09,1987.83,2153.43,1316.58,55.43,-0.43,False,38.43,12.83,3.17,True,4.58,1.42,True
2026-06-10,1988.59,2153.41,1315.68,55.41,-0.41,False,38.41,13.59,2.41,True,3.68,2.32,True
2026-06-11,1988.29,2152.97,1316.02,54.97,0.03,True,37.97,13.29,2.71,True,4.02,1.98,True
2026-06-12,1988.28,2152.4,1315.87,54.4,0.6,True,37.4,13.28,2.72,True,3.87,2.13,True
2026-06-13,1988.0,2152.3,1315.16,54.3,0.7,True,37.3,13.0,3.0,True,3.16,2.84,True
2026-06-14,1988.45,2152.16,1315.07,54.16,0.84,True,37.16,13.45,2.55,True,3.07,2.93,True
2026-06-15,1987.44,2152.29,1315.48,54.29,0.71,True,37.29,12.44,3.56,True,3.48,2.52,True
2026-06-16,1986.97,2151.84,1315.98,53.84,1.16,True,36.84,11.97,4.03,True,3.98,2.02,True
2026-06-17,1986.08,2151.43,1316.06,53.43,1.57,True,36.43,11.08,4.92,True,4.06,1.94,True
2026-06-18,1985.26,2151.1,1315.27,53.1,1.9,True,36.1,10.26,5.74,True,3.27,2.73,True
2026-06-19,1984.93,2150.51,1315.81,52.51,2.49,True,35.51,9.93,6.07,True,3.81,2.19,True
2026-06-20,1984.29,2150.42,1316.01,52.42,2.58,True,35.42,9.29,6.71,True,4.01,1.99,True
2026-06-21,1984.06,2150.91,1315.67,52.91,2.09,True,35.91,9.06,6.94,True,3.67,2.33,True
2026-06-22,1983.75,2150.71,1314.61,52.71,2.29,True,35.71,8.75,7.25,True,2.61,3.39,True
2026-06-23,1983.52,2150.07,1315.29,52.07,2.93,True,35.07,8.52,7.48,True,3.29,2.71,True
2026-06-24,1982.44,2149.54,1315.21,51.54,3.46,True,34.54,7.44,8.56,True,3.21,2.79,True
2026-06-25,1983.14,2148.65,1314.72,50.65,4.35,True,33.65,8.14,7.86,True,2.72,3.28,True
2026-06-26,1984.75,2148.34,1315.13,50.34,4.66,True,33.34,9.75,6.25,True,3.13,2.87,True
2026-06-27,1986.83,2149.37,1314.48,51.37,3.63,True,34.37,11.83,4.17,True,2.48,3.52,True
2026-06-28,1985.93,2151.04,1315.94,53.04,1.96,True,36.04,10.93,5.07,True,3.94,2.06,True
2026-06-29,1985.5,2150.67,1315.21,52.67,2.33,True,35.67,10.5,5.5,True,3.21,2.79,True
2026-06-30,,,,,,False,,,,False,,,False
2026-07-01,1986.83,2150.91,1315.95,52.91,2.09,True,35.91,11.83,4.17,True,3.95,2.05,True
2026-07-02,1986.93,2152.29,1316.27,54.29,0.71,True,37.29,11.93,4.07,True,4.27,1.73,True
2026-07-03,1986.73,2153.56,1316.43,55.56,-0.56,False,38.56,11.73,4.27,True,4.43,1.57,True
2026-07-04,1989.79,2153.96,1316.72,55.96,-0.96,False,38.96,14.79,1.21,True,4.72,1.28,True
2026-07-05,1990.88,2153.72,1317.12,55.72,-0.72,False,38.72,15.88,0.12,True,5.12,0.88,True
2026-07-06,1990.78,2153.09,1316.14,55.09,-0.09,False,38.09,15.78,0.22,True,4.14,1.86,True
2026-07-07,1990.06,2153.26,1316.44,55.26,-0.26,False,38.26,15.06,0.94,True,4.44,1.56,True
2026-07-08,1990.31,2153.18,1316.22,55.18,-0.18,False,38.18,15.31,0.69,True,4.22,1.78,True
2026-07-09,1990.32,2152.79,1316.43,54.79,0.21,True,37.79,15.32,0.68,True,4.43,1.57,True
2026-07-10,1990.4,2152.59,1316.0,54.59,0.41,True,37.59,15.4,0.6,True,4.0,2.0,True
2026-07-11,1988.79,2152.79,1316.12,54.79,0.21,True,37.79,13.79,2.21,True,4.12,1.88,True
2026-07-12,1987.92,2152.77,1315.36,54.77,0.23,True,37.77,12.92,3.08,True,3.36,2.64,True
2026-07-13,1988.34,2152.36,1315.57,54.36,0.64,True,37.36,13.34,2.66,True,3.57,2.43,True
2026-07-14,1988.73,2152.42,1314.0,54.42,0.58,True,37.42,13.73,2.27,True,2.0,4.0,True
2026-07-15,1988.01,2152.61,1315.22,54.61,0.39,True,37.61,13.01,2.99,True,3.22,2.78,True
2026-07-16,1987.31,2152.83,1315.56,54.83,0.17,True,37.83,12.31,3.69,True,3.56,2.44,True
2026-07-17,1990.7,2154.05,1316.11,56.05,-1.05,False,39.05,15.7,0.3,True,4.11,1.89,True
2026-07-18,1990.95,2153.91,1315.51,55.91,-0.91,False,38.91,15.95,0.05,True,3.51,2.49,True
2026-07-19,1990.71,2153.68,1316.32,55.68,-0.68,False,38.68,15.71,0.29,True,4.32,1.68,True
2026-07-20,1990.25,2153.44,1316.87,55.44,-0.44,False,38.44,15.25,0.75,True,4.87,1.13,True
2026-07-21,1988.55,2153.18,1316.03,55.18,-0.18,False,38.18,13.55,2.45,True,4.03,1.97,True
2026-07-22,1985.94,2153.03,1314.72,55.03,-0.03,False,38.03,10.94,5.06,True,2.72,3.28,True
2026-07-23,1985.92,2153.56,1315.91,55.56,-0.56,False,38.56,10.92,5.08,True,3.91,2.09,True
2026-07-24,1987.83,2153.83,1315.79,55.83,-0.83,False,38.83,12.83,3.17,True,3.79,2.21,True
2026-07-25,1988.72,2153.53,1315.98,55.53,-0.53,False,38.53,13.72,2.28,True,3.98,2.02,True
2026-07-26,1988.64,2153.32,1316.08,55.32,-0.32,False,38.32,13.64,2.36,True,4.08,1.92,True
2026-07-27,1988.73,2152.75,1315.22,54.75,0.25,True,37.75,13.73,2.27,True,3.22,2.78,True
2026-07-28,1987.01,2152.8,1316.48,54.8,0.2,True,37.8,12.01,3.99,True,4.48,1.52,True
2026-07-29,1986.11,2152.62,1315.91,54.62,0.38,True,37.62,11.11,4.89,True,3.91,2.09,True
2026-07-30,1985.84,2152.59,1314.82,54.59,0.41,True,37.59,10.84,5.16,True,2.82,3.18,True
2026-07-31,,,,,,False,,,,False,,,False
2026-08-01,1985.48,2152.68,1315.66,54.68,0.32,True,37.68,10.48,5.52,True,3.66,2.34,True
2026-08-02,1985.94,2152.72,1315.56,54.72,0.28,True,37.72,10.94,5.06,True,3.56,2.44,True
2026-08-03,1986.04,2152.59,1315.27,54.59,0.41,True,37.59,11.04,4.96,True,3.27,2.73,True
2026-08-04,1985.93,2152.39,1315.66,54.39,0.61,True,37.39,10.93,5.07,True,3.66,2.34,True
2026-08-05,1986.04,2152.28,1315.34,54.28,0.72,True,37.28,11.04,4.96,True,3.34,2.66,True
2026-08-06,1985.24,2152.16,1316.11,54.16,0.84,True,37.16,10.24,5.76,True,4.11,1.89,True
2026-08-07,1984.31,2151.62,1317.1,53.62,1.38,True,36.62,9.31,6.69,True,5.1,0.9,True
2026-08-08,1984.6,2150.89,1316.96,52.89,2.11,True,35.89,9.6,6.4,True,4.96,1.04,True
2026-08-09,1984.48,2150.56,1314.98,52.56,2.44,True,35.56,9.48,6.52,True,2.98,3.02,True
2026-08-10,1985.57,2150.17,1315.82,52.17,2.83,True,35.17,10.57,5.43,True,3.82,2.18,True
2026-08-11,1987.2,2150.82,1314.72,52.82,2.18,True,35.82,12.2,3.8,True,2.72,3.28,True
2026-08-12,1988.1,2151.3,1313.51,53.3,1.7,True,36.3,13.1,2.9,True,1.51,4.49,True
2026-08-13,1986.63,2151.26,1316.19,53.26,1.74,True,36.26,11.63,4.37,True,4.19,1.81,True
2026-08-14,1984.83,2150.78,1316.68,52.78,2.22,True,35.78,9.83,6.17,True,4.68,1.32,True
2026-08-15,1985.13,2150.65,1315.46,52.65,2.35,True,35.65,10.13,5.87,True,3.46,2.54,True
